0,1,2,3,4,5,6,7,8,9,10,11,outlier
-0.04748006604381351,0.9961902076314696,0.22175318211047773,0.6521961288144766,0.35349834368047406,1.0229042047048185,0.4185118254371906,0.8696664984776293,0.8023652576862744,-0.00585358360008407,0.31810556302691523,-0.47986128326070837,0.0
-0.20855987647010998,0.8582734839018469,0.06027488452753893,0.4511069330277418,0.10847482479251445,1.3174839308830102,0.2967938886430179,0.6699595087735781,0.2679603669118521,-0.02176327758433559,0.30137149569060473,-0.5051309549155634,0.0
-0.1500437301277822,1.0813740664056481,0.030499452091107562,0.4157505909113928,0.23193068899068486,1.232605026729972,0.42372785472841545,0.6639532835193209,0.4521134035976328,-0.10109552248448686,0.3849223889606568,-0.48570882515171127,0.0
-0.1500437301277822,1.0286412014502042,0.04554900406049002,0.4356385333518391,0.3717273920447095,1.1127759855727415,0.4638798826619483,0.7074984166126854,0.6850128323472965,-0.15718812946318267,0.45588391451440347,-0.4581483730116813,0.0
-0.34555994016589264,0.8177097416284285,-0.1923260683047079,0.1881441385373963,0.23193068899068486,1.3948735199637217,0.4340240358962939,0.5663521231376417,0.5171085930161436,-0.14433633958707548,0.45137880365168737,-0.4566018422659216,0.0
-0.522183741382231,0.6655957081031093,-0.4143417399361744,-0.0018962003379794181,0.033471226203459194,1.7244033831461054,0.3219898398338049,0.42070116072190517,0.22643566256113687,-0.14433633958707548,0.4468433551135644,-0.459551176513032,0.0
-0.522183741382231,0.6412574627390583,-0.5969095980880798,-0.13448248327428808,-0.15212302234564756,2.0364581778263933,0.19142510294499748,0.3306077819080475,-0.16353547394992804,-0.1379962530349896,0.4189699335006206,-0.47795056156475074,0.0
-0.6341209438995213,0.541876294169183,-0.6564886416086733,-0.17425836815518067,-0.15212302234564756,2.0139902326094123,0.18368622810717572,0.3306077819080475,-0.16895173973480393,-0.17691072356842052,0.45588391451440347,-0.470445308649204,0.0
-0.6988075425985694,0.45669243539500437,-0.9036842448669367,-0.31347396523830473,-0.31665252177873976,2.3285414656471426,0.04374040868439084,0.2450190720348827,-0.3675481518469203,-0.17691072356842052,0.4525079096374358,-0.4745270415828399,0.0
2.745298040605065,-1.2637024362858416,2.2949739545534644,-1.1161572430572502,0.5549333590338842,-0.9998166990551838,0.8784822475780637,-1.3019483277630948,-1.0432140917883335,2.058502474316419,1.4055352079408376,2.874281096007734,0.0
-0.1633735969376847,-1.7577780880770557,-0.9489880051783622,-1.6544676527064965,-1.8773383886173078,-1.6079604942188581,-1.926249570217403,-1.6677343094039696,-1.4830231261552362,-1.3206136541024842,-1.7852922723419737,0.1258447321611783,1.0
-0.8531032525994923,0.39990319621221854,-1.4087381936025143,-0.5278217893186704,-0.8475435042869476,3.1748340688200827,-0.40745831137348804,0.10387277855983902,-0.7250216936487298,-0.15718812946318267,0.4118175311038163,-0.4963222581582313,1.0
-0.8531032525994923,0.37150857662082565,-1.1521754531483348,-0.43722116264552613,-0.4605588758051489,2.7254751644804682,-0.08836403126957393,0.1624334747888465,-0.6347505972341314,-0.19036876510935255,0.43421105438926,-0.4973470191230644,0.0
-0.5756047975571935,0.5581017910785504,-0.6775588286846216,-0.1853072250665397,0.082927385595801,2.1063584518347778,0.22867106242836943,0.33961711978943326,-0.16895173973480393,-0.21104427190238706,0.45137880365168737,-0.4923194319359542,0.0
-0.20855987647010998,0.9414291555623546,-0.05014977850543459,0.3295695070027922,0.37766269043040135,1.2226192733002028,0.41324943083326987,0.6068941436038777,0.5026652175898079,-0.17027574511122673,0.4260471779143608,-0.4930238091114696,0.0
-0.1500437301277822,0.9779365236084312,0.06752074103684208,0.46215578993910084,0.22403210870080342,1.0803222869259914,0.3520478431644595,0.7059968602991211,0.3690639948962023,-0.19036876510935255,0.46258557739728556,-0.4712744468096863,0.0
-0.3083391600829891,0.7386104441952624,-0.2137255302369354,0.16825619609695003,0.15148208106536584,1.4273272186104715,0.334196777350596,0.5002836453408128,0.0657531109431518,-0.17027574511122673,0.4376797911351277,-0.4818551322450724,0.0
-0.3851836776864483,0.6290883400570327,-0.37197397725367387,0.024621056249282312,0.06696555305093028,1.7019354379291247,0.2967938886430179,0.37415291500141207,-0.27547163350403,-0.19036876510935255,0.43188859842328936,-0.4974259219177319,0.0
-0.34555994016589264,0.7446950055362752,-0.34511849402018174,0.05113831283654404,0.1134352265915932,1.6345316022781826,0.31579066806114076,0.43271361123041957,-0.2881095870020738,-0.2617537964182615,0.5281911179638834,-0.4519868338756668,0.0
-0.24005164289972078,0.8461043612198214,-0.11284831284496118,0.26106659415236605,0.2875877618269373,1.2875266705937025,0.41324943083326987,0.6369252698751636,-0.0443776266826582,-0.3580691065221276,0.6186299917333746,-0.4206014649760317,0.0
0.019563367954745406,1.0185002658818496,0.1983414297759639,0.6256788722272149,0.4668211101460778,0.8406642046115305,0.49230208431594424,0.9267256383930724,0.38531279225083,-0.3843268584210014,0.6588388104762013,-0.3973645974136772,0.0
-0.1500437301277822,0.8947808519479235,0.015111679788625789,0.402491962617762,0.4063515832265974,1.0878116019983184,0.4829788129723702,0.802096464367236,0.22101939677626098,-0.3580691065221276,0.6479552295640216,-0.39458218058405053,0.0
-0.1500437301277822,0.8582734839018469,-0.024942255274240325,0.3560867635900539,0.43086859327544985,1.1402368075046068,0.5060173423807311,0.7180093108076355,0.24087903798747262,-0.2468937789159175,0.5711542440082535,-0.40856196058001376,0.0
0.019563367954745406,1.0428385112459007,0.1802418636302359,0.5947420728754095,0.5491406406372793,0.903075163547588,0.5238236619268702,0.9102085189438652,0.5062760614463918,-0.23957827847147795,0.5362092074554016,-0.43515978977053654,0.0
0.3289383934765917,1.4444195597527432,0.6041147549072449,1.2554637161746809,0.6237338330393267,0.3813195468421468,0.5901323919873825,1.4567750170812686,1.0569297495754417,-0.20408563094441562,0.5014527965821324,-0.44372806067686404,0.0
0.5517459783616447,1.839916046918573,0.7928187010103901,1.628915079778617,0.7827229636306524,0.13916502617024348,0.6672214765228824,1.8321640954723422,1.5895292184215721,-0.2468937789159175,0.5529371623782099,-0.4257391035047382,0.0
0.4760867021331888,1.5640825994593277,0.7020997734884065,1.443294283667785,0.7379296573817535,0.2415189988253779,0.6426238230028761,1.6189430989462124,1.4992581220069738,-0.2542850890049754,0.5381989033271602,-0.4388571800821732,0.0
0.20145720016925944,0.9008654132889362,0.27167442024280486,0.7184892702826309,0.5427629487797523,0.7757568073180305,0.5281927998007216,0.8921898431810937,0.8330574304672378,-0.2924361631679909,0.49935135474389325,-0.49216301974926974,0.0
-0.3851836776864483,0.19505629773145544,-0.4143417399361744,-0.004105971720251229,0.061532723599203455,1.6944461228567977,0.24994336865130765,0.3306077819080475,-0.004658344260234916,-0.36671472802226157,0.49300739987094755,-0.5338156787668531,0.0
-0.6341209438995213,0.08959056782056753,-0.8197351184838951,-0.2692785375928685,-0.29432737000808956,2.2935913286429503,-0.029700681505473465,0.20898172050933964,-0.4903168429707741,-0.36671472802226157,0.46480472788190114,-0.5550351115204083,0.0
-0.3083391600829891,0.4282978158036115,-0.2586417639901459,0.11964122568697018,0.19538895899656977,1.5171989994783943,0.32812477032868376,0.39367314707774786,-0.013685453901694752,-0.3580691065221276,0.4388320780932843,-0.5744411335597526,0.0
-0.24005164289972078,0.3552830797114583,-0.2029422042209083,0.17267573886149365,0.23970958920722374,1.4997239309762982,0.4025821963816369,0.39817781601844077,0.015201296950976722,-0.41158833112761106,0.4525079096374358,-0.5862754155086893,0.0
-0.42754218517008086,0.24170460134588664,-0.5078587031825528,-0.07260888457067737,-0.008584827239495024,1.8716932462352014,0.2903237095436477,0.28706264881468296,-0.2375577730098987,-0.46945153489655395,0.47579210960537666,-0.5892258747451041,0.0
-0.9477448088116424,-0.04426978168171331,-1.4739996518965743,-0.5521292745236603,-0.5248173320421264,3.11741598659891,-0.13987611467570746,0.06333075809360307,-0.7755735076409049,-0.554717716191681,0.509793603647031,-0.5932143324195738,0.0
-0.771121007595304,0.11798518741196043,-1.071526222551793,-0.39744527776463356,-0.2043780125419267,2.593163931536026,0.143397523387892,0.1654365874159751,-0.607669268309752,-0.5002443040984383,0.487674738894796,-0.5931212654751377,0.0
-0.42754218517008086,0.4506078740539916,-0.4595049446750875,-0.04609162798341564,0.13754282865041037,1.8492253010182207,0.36937636302632215,0.37265135868784777,-0.1364541450255485,-0.5434851212010268,0.5108289790434909,-0.5855401393685657,0.0
0.27551733730162914,1.4565886824347687,0.5013014313102538,1.0720526914461206,0.6691659663496451,0.6259705058714925,0.5495675219905013,1.1819902116990026,1.040680952220814,-0.44963762076805286,0.4898128726357571,-0.5689702573330913,0.0
0.06050886021955184,0.9759083364947603,0.3330342893457098,0.811299668338047,0.4146546902238557,0.663417081233127,0.4638798826619483,0.8996976247489151,0.7463971779092234,-0.027146360047156946,0.21083115507405947,-0.5851728504693723,0.0
-0.024309208956084922,0.7994560576053902,0.20426983954055758,0.6323081863740303,0.4886711137177989,0.8057140676073382,0.5579059062414283,0.7285202050025856,0.6200176429287857,0.029944504674230276,0.1553043905841612,-0.5922843341490757,0.0
-0.1786049189570078,0.6838493921261476,0.11620204178946081,0.5196098458781679,0.27692860540601183,0.9704789991985302,0.4185118254371906,0.6369252698751636,0.24448988184405654,0.06403143655507583,0.12112691229965288,-0.5967619852972956,0.0
-0.07155981277432719,0.7771459993550099,0.16790410550409968,0.5859029873463223,0.3345981385163654,0.903075163547588,0.4340240358962939,0.7210124234347641,0.28782000812306374,0.11450783309347885,0.08317255793706799,-0.5905214342493386,0.0
-0.024309208956084922,0.8481325483334923,0.27167442024280486,0.7229088130471746,0.34413521014310106,0.7557853004584921,0.4687126890496086,0.8216166964435718,0.4286429185298372,0.12331356272569115,0.10620083744152821,-0.5635504919613508,0.0
0.019563367954745406,0.9819928978357731,0.3427468926252813,0.8201387538671342,0.4228256466582233,0.68838146480755,0.4829788129723702,0.9417412015287154,0.5694658289366107,0.1010919822621343,0.13029047627808893,-0.5591455141013346,0.0
-0.0019811177406695644,0.8927526648342525,0.2663039844738608,0.7118599561358154,0.3893313198107522,0.7682674922457037,0.45409427978776995,0.8171120275028789,0.5207194368727275,0.10559202899201432,0.1339212751667595,-0.5550351115204083,0.0
-0.09662267395281972,0.8217661158557703,0.21014736104007342,0.6411472719031175,0.30146421715389354,0.8980822868327034,0.44914014631804733,0.7465388807653571,0.3076796493342754,0.1490966726338504,0.0792567820071778,-0.564524092123629,0.0
0.20145720016925944,1.3004182746821078,0.5528643794107535,1.1626533181192649,0.46433491839980745,0.41377324548889677,0.5822387351115926,1.1970057748346454,1.0587351715037336,0.06877069014247558,0.17602945850147847,-0.5456130948585193,0.0
0.16913632511725737,1.3308410813871716,0.512682198294676,1.0941504052688387,0.45426797640038025,0.43624119070587747,0.5661284758502589,1.102407727080095,1.1273412047788285,0.03491494319107596,0.23774354043750554,-0.51896837893031,0.0
0.5244546035147021,1.9758045835345248,0.9118032241231333,1.8985071884157778,0.7215827669981643,-0.055557165710256096,0.6602972397546867,1.9177528053455069,1.919921431299002,-0.04354374980475094,0.3397899007564213,-0.4875677302302754,0.0
0.27551733730162914,1.4788987406851488,0.5806743762615401,1.2112682885292447,0.6107825763610754,0.2639869440423586,0.5822387351115926,1.2435540205551388,1.4505117299430905,-0.08920766328538984,0.376134601776242,-0.48308553100299445,0.0
0.1350189459551133,1.2476854097266639,0.3475520144530655,0.8311876107784932,0.5698449620410161,0.4811770811398389,0.541110013941224,0.9162147441981224,1.2049743476953831,-0.15718812946318267,0.44570470469399176,-0.467590096787883,0.0
0.4012518584733265,1.6391255226651518,0.6362674714343666,1.31512754349602,0.6573243107611866,0.2365261221104933,0.5194220394583797,1.4252423344964182,1.5046743877918496,-0.2468937789159175,0.5056361116631327,-0.46527120817351497,0.0
-0.024309208956084922,0.8339352385377958,0.07469072330921928,0.4709948754681881,0.43086859327544985,0.7907354374626844,0.4185118254371906,0.6474361640701137,0.8330574304672378,-0.2617537964182615,0.500402895258446,-0.4784085611650375,0.0
-0.24005164289972078,0.6635675209894384,-0.10353215484353213,0.2699056796814533,0.26236315780807035,1.0603507800664531,0.32812477032868376,0.5258101026714058,0.5784929385780705,-0.2924361631679909,0.4982981699119945,-0.4918503218320381,0.0
-0.34555994016589264,0.6392292756253873,-0.31927667055795206,0.06881648389471853,-0.002361749926818913,1.3224768075978948,0.22867106242836943,0.3786575839421049,0.3961453238205818,-0.31634639224320826,0.4982981699119945,-0.5050509972561579,0.0
-0.6341209438995213,0.22142273020917744,-0.8197351184838951,-0.27811762312195576,-0.15212302234564756,1.9316077668138165,0.0911269318769081,0.24201595940775414,-0.00826918811681885,-0.3580691065221276,0.49512869788521563,-0.5273822254429494,0.0
-0.522183741382231,0.4688615580770299,-0.7449634093868691,-0.23171242409424775,-0.23264556958013125,1.8966576298096243,0.04374040868439084,0.23300662152636836,0.020617562735852624,-0.4594757773072782,0.5352121509257779,-0.5353299473679275,0.0
-0.3851836776864483,0.49319980344108094,-0.35841458267425236,0.0422992273074568,0.26236315780807035,1.4522916021848946,0.19142510294499748,0.4447260617389339,0.21018686520650917,-0.554717716191681,0.5777435082210401,-0.5315516612202499,0.0
-0.024309208956084922,0.9475137169033674,0.21597486047356745,0.6455668146676612,0.5758968701422241,0.7208351634543,0.3219898398338049,0.8486447100877291,0.665153191136085,-0.5324266820019169,0.5749274278978108,-0.5304647218866936,0.0
